100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
170,0,216
170,0,209
180,0,209
180,0,202
190,0,202
190,0,197
200,0,197
200,0,192
210,0,192
210,0,188
220,0,188
220,0,185
230,0,185
230,0,181
240,0,181
240,0,179
250,0,179
250,0,177
260,0,177
260,0,176
270,0,176
270,0,174
280,0,174
280,0,172
290,0,172
290,0,171
300,0,171
300,0,172
310,0,172
310,0,170
320,0,170
320,0,170
330,0,170
330,0,169
340,0,169
340,0,169
350,0,169
350,0,247
450,0,247
450,0,12
480,0,12
480,0,12
1350,0,12
1350,10,10
1360,10,10
1365,10,10
>
>t
0,0,12
100,0,12
100,0,143
110,0,143
110,0,201
120,0,201
120,0,223
130,0,223
130,0,230
140,0,230
140,0,228
150,0,228
150,0,223
160,0,223
160,0,216
